ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
SOUTHUTE-NPR4 03/12/2012P,3/12/2012,0.0,"",CO,37.00049,-107.60145,0.0,"",0.0,"",0.0,"",498.035,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2010408UNT-20090818_S-IVP,8/18/2009,0.0,"",CO,40.182075,-105.039198,0.0,"",0.0,"",0.0,"",3.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20124ELA2-20110802_S-IVP,8/2/2011,0.0,"",CO,40.5597,-107.383,0.0,"",0.0,"",0.0,"",1.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200201405220900^01,5/22/2014,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700200108091034^01,8/9/2001,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201805080800007.0F,5/8/2018,7.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0246,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20194053001-20180807-S-IVP,8/7/2018,0.0,"",CO,40.700283,-105.082299,0.0,"",0.0,"",0.0,"",3.711044776,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPN1201806120720000.5F,6/12/2018,0.5,m,CO,39.65147,-105.1471,0.0,"",0.0,"",0.0,"",0.0324,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201807170800000.5F,7/17/2018,0.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0324,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200605251215^01,5/25/2006,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2017CPW027-20161004_S-IVP,10/4/2016,0.0,"",CO,37.614245,-104.844663,0.0,"",0.0,"",0.0,"",6.51,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-COSS-1097:20130730:SR:,7/30/2013,0.0,"",CO,39.88667,-104.9311,0.0,"",0.0,"",0.0,"",7.685950413,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE92459Sample-Routine,4/29/2020,1.0,m,CO,39.95468,-104.7523,0.0,"",0.0,"",0.0,"",62.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2017CPW079-20160822_S-IVP,8/22/2016,0.0,"",CO,39.63102,-105.3315467,0.0,"",0.0,"",0.0,"",3.89,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW125-20140910_S-IVP,9/10/2014,0.0,"",CO,39.363868,-106.815238,0.0,"",0.0,"",0.0,"",1.54,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-AR 16-004132016P,4/13/2016,0.0,"",CO,37.187031,-107.869928,0.0,"",0.0,"",0.0,"",1176.25,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382644107271000201007191225^03,7/19/2010,0.0,"",CO,38.44554497,-107.4533912,0.0,"",0.0,"",0.0,"",0.43,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382900107101600199905261500^01,5/26/1999,0.0,"",CO,38.48332555,-107.1717185,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20216059001-20200727-S-IVP,7/27/2020,0.0,"",CO,37.395261,-105.386813,0.0,"",0.0,"",0.0,"",6.2104,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201807170800000.1F,7/17/2018,0.1,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0277,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-12867-20110802-S-ROUTINE,8/2/2011,0.0,"",CO,40.69725,-106.89889,0.0,"",0.0,"",0.0,"",9.35,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20164ACA003-20150915_S-IVP,9/15/2015,0.0,"",CO,38.26845,-103.24048,0.0,"",0.0,"",0.0,"",14.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPN1201808140715003.0F,8/14/2018,3.0,m,CO,39.65147,-105.1471,0.0,"",0.0,"",0.0,"",0.1741,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW047-20170829_S-IVP,8/29/2017,0.0,"",CO,40.92303833,-102.648545,0.0,"",0.0,"",0.0,"",24.15,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPN1201806120720002.5F,6/12/2018,2.5,m,CO,39.65147,-105.1471,0.0,"",0.0,"",0.0,"",0.0348,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201807170800004.5F,7/17/2018,4.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0341,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20074094001-20060808_S-IVP,8/8/2006,0.0,"",CO,37.24522,-106.34063,0.0,"",0.0,"",0.0,"",0.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09125000199912071100^01,12/7/1999,0.0,"",CO,38.4877673,-107.415057,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201805080800004.0F,5/8/2018,4.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0363,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200607191337^03,7/19/2006,1.0,m,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",0.734,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Piedra 2 08/02/2011P,8/2/2011,0.0,"",CO,37.112804,-107.38508,0.0,"",0.0,"",0.0,"",371.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-CORM-1005:20140822:SR:,8/22/2014,0.0,"",CO,39.07383,-108.4197,0.0,"",0.0,"",0.0,"",0.915151515,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700201411041530^01,11/4/2014,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AF03785Sample-Routine,9/23/2020,1.0,m,CO,39.95468,-104.7523,0.0,"",0.0,"",0.0,"",187.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201808131730005.0F,8/13/2018,5.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.1166,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE95558Sample-Routine,6/22/2020,1.0,m,CO,40.238055,-104.638055,0.0,"",0.0,"",0.0,"",28.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200409091221^01,9/9/2004,3.2,ft,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Piedra 2 03/25/2013P,3/25/2013,0.0,"",CO,37.112804,-107.38508,0.0,"",0.0,"",0.0,"",52501.19,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700201308221430^01,8/22/2013,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE72061Sample-Routine,9/10/2019,1.0,m,CO,39.95468,-104.7523,0.0,"",0.0,"",0.0,"",41.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600200907291132^03,7/29/2009,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",0.77,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW113-20140812_S-IVP,8/12/2014,0.0,"",CO,37.383132,-107.661497,0.0,"",0.0,"",0.0,"",2.25,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW262-20130909_S-IVP,9/9/2013,0.0,"",CO,37.141018,-104.552303,0.0,"",0.0,"",0.0,"",0.59,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2017CPW007-20160720_S-IVP,7/20/2016,0.0,"",CO,39.62939833,-105.06877,0.0,"",0.0,"",0.0,"",1.82,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW013-20140715_S-IVP,7/15/2014,0.0,"",CO,40.790988,-105.572645,0.0,"",0.0,"",0.0,"",16.24,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20163024002-20150914-S-ROUTINE,9/14/2015,0.0,"",CO,39.172293,-106.389033,0.0,"",0.0,"",0.0,"",20.1,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201805071740009.0F,5/7/2018,9.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0533,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382943107015300200209121245^01,9/12/2002,0.0,"",CO,38.49526864,-107.0319914,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600202006270857_SW^03,6/27/2020,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",3.52,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5945-20110914-S-ROUTINE,9/14/2011,0.0,"",CO,38.909933,-105.459367,0.0,"",0.0,"",0.0,"",13.25,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20204001003-20190912-S-IVP,9/12/2019,0.0,"",CO,37.2086,-106.998,0.0,"",0.0,"",0.0,"",1.71,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_383537107471500200108231047^01,8/23/2001,0.0,"",CO,38.5935966,-107.7881153,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW033-20170728_S-IVP,7/28/2017,0.0,"",CO,37.484145,-108.625897,0.0,"",0.0,"",0.0,"",1.42,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201805080800006.0F,5/8/2018,6.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0331,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA_CO-10101:20170716:FM:,7/16/2017,0.0,"",CO,38.19279,-106.8384,0.0,"",0.0,"",0.0,"",10.49,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-LH 0-0 10/21/2015P,10/21/2015,0.0,"",CO,37.053246,-108.181818,0.0,"",0.0,"",0.0,"",654.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20204013003-20190911-S-IVP,9/11/2019,0.0,"",CO,37.395434,-107.562041,0.0,"",0.0,"",0.0,"",1.15,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700200507210850^01,7/21/2005,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174HAA002-20160816_S-IVP,8/16/2016,0.0,"",CO,39.6084,-107.661,0.0,"",0.0,"",0.0,"",2.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20216019001-20201005-S-ROUTINE,10/5/2020,0.0,"",CO,37.553056,-106.802222,0.0,"",0.0,"",0.0,"",6.07473968,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20054005001-20040825_S-IVP,8/25/2004,0.0,"",CO,38.21937,-107.74702,0.0,"",0.0,"",0.0,"",0.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE54936Sample-Routine,3/27/2019,1.0,m,CO,39.95468,-104.7523,0.0,"",0.0,"",0.0,"",111.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKUP1201807161500000.5F,7/16/2018,0.5,m,CO,39.63557,-104.8486,0.0,"",0.0,"",0.0,"",0.146,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201808131445004.5F,8/13/2018,4.5,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.1467,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382924107352300200408171015^01,8/17/2004,3.2,ft,CO,38.48998719,-107.590336,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-PINE 2 08/02/2011P,8/2/2011,0.0,"",CO,37.009819,-107.5997,0.0,"",0.0,"",0.0,"",298.565,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-QWCL:1748:1:070731:P,7/31/2007,0.0,"",CO,39.27108433,-106.3934507,0.0,"",0.0,"",0.0,"",1.035,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200405040932^01,5/4/2004,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700_201808171^01,8/17/2018,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5634-20090826-S-ROUTINE,8/26/2009,0.0,"",CO,39.76166,-105.65101,0.0,"",0.0,"",0.0,"",4.21,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382943107015300200506130850^01,6/13/2005,0.0,"",CO,38.49526864,-107.0319914,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW038-20130625_S-IVP,6/25/2013,0.0,"",CO,40.374498,-104.078148,0.0,"",0.0,"",0.0,"",5.66,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-LPR 5-2 04/23/2015P,4/23/2015,0.0,"",CO,37.053311,-108.182162,0.0,"",0.0,"",0.0,"",29751.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Dry Creek 09/27/2012P,9/27/2012,0.0,"",CO,37.14385,-107.6218,0.0,"",0.0,"",0.0,"",22029.9,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-FLR 15-4 08/26/2015P,8/26/2015,0.0,"",CO,37.130432,-107.786424,0.0,"",0.0,"",0.0,"",21238.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201806111730004.0F,6/11/2018,4.0,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.0336,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKML1201808131440005.5F,8/13/2018,5.5,m,CO,39.64175,-104.8562,0.0,"",0.0,"",0.0,"",0.1274,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-6026-20060717-S-ROUTINE,7/17/2006,0.0,"",CO,39.898617,-102.24135,0.0,"",0.0,"",0.0,"",75.98,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2016CPW018-20150908_S-IVP,9/8/2015,0.0,"",CO,40.22001333,-105.3697583,0.0,"",0.0,"",0.0,"",1.58,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-12557-20100915-S-ROUTINE,9/15/2010,0.0,"",CO,39.6263833,-106.276845,0.0,"",0.0,"",0.0,"",33.9,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200408100843^01,8/10/2004,3.2,ft,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200199806241230^01,6/24/1998,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382418107242600200707251640^01,7/25/2007,0.0,"",CO,38.4049908,-107.4078353,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700200406021200^01,6/2/2004,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-La Plata 1 08/01/2011P,8/1/2011,0.0,"",CO,37.202273,-108.076462,0.0,"",0.0,"",0.0,"",251.415,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381934107133500200206101355^01,6/10/2002,0.0,"",CO,38.32610537,-107.2269997,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201806111730010.0F,6/11/2018,10.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0159,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR3A 09/17/2014P,9/17/2014,0.0,"",CO,37.126944,-107.891944,0.0,"",0.0,"",0.0,"",11921.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_38270210731540020180703_SW^02,7/3/2018,0.0,"",CO,38.45054376,-107.5322807,0.0,"",0.0,"",0.0,"",1.948,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5570-20090728-S-ROUTINE,7/28/2009,0.0,"",CO,40.159,-105.01,0.0,"",0.0,"",0.0,"",217.09,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-070618JFS015-20070619_S-IVP,6/19/2007,0.0,"",CO,40.10897,-108.71194,0.0,"",0.0,"",0.0,"",1.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW010-20170707_S-IVP,7/7/2017,0.0,"",CO,39.49534333,-105.0900733,0.0,"",0.0,"",0.0,"",4.36,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPN1201805080740000.1F,5/8/2018,0.1,m,CO,39.65147,-105.1471,0.0,"",0.0,"",0.0,"",0.0529,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383028107162200200502251222^01,2/25/2005,0.0,"",CO,38.5077701,-107.2733881,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2016CPW045-20150722_S-IVP,7/22/2015,0.0,"",CO,40.109227,-108.710817,0.0,"",0.0,"",0.0,"",2.37,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201805080800008.0F,5/8/2018,8.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0216,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000201106081330,6/8/2011,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UC_REGION_USBOR_WQX-USBR_MRWQM_McPDR037_20140707_2_F,7/7/2014,2.0,m,CO,37.559515,-108.547537,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600200607191252^03,7/19/2006,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",0.835,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW017-20140723_S-IVP,7/23/2014,0.0,"",CO,37.389448,-105.384722,0.0,"",0.0,"",0.0,"",28.42,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174UNA001-20160726_S-IVP,7/26/2016,0.0,"",CO,40.182075,-105.039198,0.0,"",0.0,"",0.0,"",8.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW054-20171003_S-IVP,10/3/2017,0.0,"",CO,40.706099,-106.45183,0.0,"",0.0,"",0.0,"",2.84,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900200111271142^01,11/27/2001,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20194055001-20180807-S-IVP,8/7/2018,0.0,"",CO,40.701,-105.0764,0.0,"",0.0,"",0.0,"",4.292,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPW1201807161820001.0F,7/16/2018,1.0,m,CO,39.53203,-105.0805,0.0,"",0.0,"",0.0,"",0.0553,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20134SPA2-20120823_S-IVP,8/23/2012,0.0,"",CO,38.9831,-105.641,0.0,"",0.0,"",0.0,"",7.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE81969Sample-Routine,12/17/2019,1.0,m,CO,39.95468,-104.7523,0.0,"",0.0,"",0.0,"",118.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW001-20140701_S-IVP,7/1/2014,0.0,"",CO,40.839028,-106.312817,0.0,"",0.0,"",0.0,"",0.99,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382418107242600200703200930^01,3/20/2007,0.0,"",CO,38.4049908,-107.4078353,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20164HEA001-20150707_S-IVP,7/7/2015,0.0,"",CO,38.25955,-103.70437,0.0,"",0.0,"",0.0,"",2.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-QACODTRIBDUP201808151830000.1L,8/15/2018,0.1,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",240.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPE1201809101615000.5F,9/10/2018,0.5,m,CO,39.54528,-105.0525,0.0,"",0.0,"",0.0,"",0.0665,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700199908111030^01,8/11/1999,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20202013001-20190723-S-ROUTINE,7/23/2019,0.0,"",CO,40.08322,-102.26549,0.0,"",0.0,"",0.0,"",23.10195703,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383028107162200200111291047^01,11/29/2001,0.0,"",CO,38.5077701,-107.2733881,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700_201711151^01,11/15/2017,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200411041500^01,11/4/2004,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-12895-20110802-S-ROUTINE,8/2/2011,0.0,"",CO,40.5469,-107.11252,0.0,"",0.0,"",0.0,"",6.62,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
