ActivityIdentifier,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode
NEZPERCETRIBE_WQX-02501A:20060316:1320:L,3/16/2006,,,46.35415833,-116.1626944,Chlorophyll a,136,g/m2
1119USBR_WQX-06-A3599,8/8/2006,,,44.2430556,-116.9569444,Chlorophyll a,12.1,mg/m3
NEZPERCETRIBE_WQX-07301A:20060316:1200:L,3/16/2006,,,46.301389,-116.128889,Chlorophyll a,122,g/m2
NEZPERCETRIBE_WQX-02501A:20060109:1230:L,1/9/2006,,,46.35415833,-116.1626944,Chlorophyll a,35,g/m2
NEZPERCETRIBE_WQX-03101A:20060531:1220:L,5/31/2006,,,46.27963611,-116.2905278,Chlorophyll a,384,g/m2
1119USBR_WQX-06-A106,1/23/2006,,,44.2430556,-116.9569444,Chlorophyll a,0.9,mg/m3
NEZPERCETRIBE_WQX-00501A:20060411:1500:L,4/11/2006,,,46.4964,-116.4342222,Chlorophyll a,1,g/m2
NEZPERCETRIBE_WQX-00501A:20060517:1420:L,5/17/2006,,,46.4964,-116.4342222,Chlorophyll a,102,g/m2
USACENWS_WQX-ALFFB:20061108:1117:SR,11/8/2006,,,48.177936,-116.996326,Chlorophyll a,2.136,ug/L
NEZPERCETRIBE_WQX-Five Mile Creek:20060516:1425:L,5/16/2006,,,46.35415833,-116.1626944,Chlorophyll a,5,g/m2
NEZPERCETRIBE_WQX-00527A:20060207:1150:L,2/7/2006,,,46.269375,-116.536825,Chlorophyll a,107,g/m2
1119USBR_WQX-06-A1067,5/10/2006,1,m,44.6777778,-116.0819444,Chlorophyll a,0.9,mg/m3
1119USBR_WQX-06-A3408,8/1/2006,1,m,43.4772222,-111.7333333,Chlorophyll a,11.3,mg/m3
NEZPERCETRIBE_WQX-07301A:20060109:1100:L,1/9/2006,,,46.301389,-116.128889,Chlorophyll a,92,g/m2
1119USBR_WQX-06-A3524,8/3/2006,1,m,43.4261111,-114.0305556,Chlorophyll a,33.5,mg/m3
NEZPERCETRIBE_WQX-02501A:20060206:1330:L,2/6/2006,,,46.35415833,-116.1626944,Chlorophyll a,150,g/m2
1119USBR_WQX-06-A1290,5/22/2006,,,44.2430556,-116.9569444,Chlorophyll a,2.2,mg/m3
1119USBR_WQX-06-A1063,5/10/2006,1,m,44.6194444,-116.0930556,Chlorophyll a,6.9,mg/m3
USACENWS_WQX-ALFLPS:20061108:1117:SR,11/8/2006,,,48.27359,-116.506456,Chlorophyll a,1.424,ug/L
1119USBR_WQX-06-A3117,7/24/2006,1,m,44.6777778,-116.0819444,Chlorophyll a,19.7,mg/m3
NEZPERCETRIBE_WQX-Five Mile Creek:20060516:1425:L,5/16/2006,,,46.35415833,-116.1626944,Pheophytin a,3,g/m2
NEZPERCETRIBE_WQX-03101A:20060320:1430:L,3/20/2006,,,46.27963611,-116.2905278,Chlorophyll a,48,g/m2
NEZPERCETRIBE_WQX-07301A:20060206:1150:L,2/6/2006,,,46.301389,-116.128889,Chlorophyll a,144,g/m2
1119USBR_WQX-06-A257,2/8/2006,1,m,43.4144444,-116.7233333,Chlorophyll a,15.8,mg/m3
1119USBR_WQX-06-A1566,6/5/2006,,,43.9231167,-116.4427472,Chlorophyll a,1,mg/m3
NEZPERCETRIBE_WQX-02501A:20060516:1425:L,5/16/2006,,,46.35415833,-116.1626944,Chlorophyll a,5,g/m2
1119USBR_WQX-06-A3469,8/2/2006,1,m,44.42,-111.4436111,Chlorophyll a,40.3,mg/m3
NEZPERCETRIBE_WQX-01101A:20060516:0930:L,5/16/2006,,,46.27653056,-116.5217944,Chlorophyll a,92,g/m2
NEZPERCETRIBE_WQX-07301A:20060517:1230:L,5/17/2006,,,46.301389,-116.128889,Chlorophyll a,414,g/m2
1119USBR_WQX-06-A4198,8/23/2006,0,m,44.29465,-115.64676,Chlorophyll a,4.5,mg/m3
NEZPERCETRIBE_WQX-00527A:20060321:1500:L,3/21/2006,,,46.269375,-116.536825,Chlorophyll a,38,g/m2
NEZPERCETRIBE_WQX-03101A:20060425:1145:L,4/25/2006,,,46.27963611,-116.2905278,Chlorophyll a,29,g/m2
1119USBR_WQX-06-A3598,8/8/2006,,,43.9231167,-116.4427472,Chlorophyll a,5.2,mg/m3
1119USBR_WQX-06-A3115,7/24/2006,1,m,44.5277778,-116.0541667,Chlorophyll a,8.2,mg/m3
1119USBR_WQX-06-A4468,9/11/2006,,,44.2430556,-116.9569444,Chlorophyll a,8.8,mg/m3
1119USBR_WQX-06-A1289,5/22/2006,,,44.2430556,-116.9569444,Chlorophyll a,1.9,mg/m3
1119USBR_WQX-06-A677,4/12/2006,,,43.9231167,-116.4427472,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-06-A3359,7/31/2006,1,m,42.7813889,-112.875,Chlorophyll a,6.8,mg/m3
NEZPERCETRIBE_WQX-00501A:20060320:1110:L,3/20/2006,,,46.4964,-116.4342222,Chlorophyll a,582,g/m2
1119USBR_WQX-06-A3643,8/9/2006,1,m,44.6986111,-116.1055556,Chlorophyll a,23.3,mg/m3
1119USBR_WQX-06-A532,3/20/2006,,,43.4144444,-116.7233333,Chlorophyll a,6.3,mg/m3
NEZPERCETRIBE_WQX-07301A:20060424:1315:L,4/24/2006,,,46.301389,-116.128889,Chlorophyll a,11,g/m2
1119USBR_WQX-06-A3404,8/1/2006,1,m,43.59,-111.77,Chlorophyll a,2.1,mg/m3
1119USBR_WQX-06-A1797,6/12/2006,,,44.2430556,-116.9569444,Chlorophyll a,2.5,mg/m3
1119USBR_WQX-06-A3649,8/9/2006,1,m,44.6888889,-116.0986111,Chlorophyll a,19.9,mg/m3
1119USBR_WQX-06-A531,3/20/2006,,,43.5541667,-116.6616667,Chlorophyll a,7.5,mg/m3
NEZPERCETRIBE_WQX-Five Mile Creek:20060316:1320:L,3/16/2006,,,46.35415833,-116.1626944,Chlorophyll a,136,g/m2
UTAHDWQ_WQX-ASSESSMENTA2006-206773-200608401C,9/25/2006,,,42.01354,-111.81828,"Biomass, periphyton",124,mg/m2
NEZPERCETRIBE_WQX-01101A:20060601:1000:L,6/1/2006,,,46.27653056,-116.5217944,Chlorophyll a,163,g/m2
NEZPERCETRIBE_WQX-Five Mile Creek:20060206:1330:L,2/6/2006,,,46.35415833,-116.1626944,Pheophytin a,3,g/m2
1119USBR_WQX-06-A5508,11/6/2006,,,43.9231167,-116.4427472,Chlorophyll a,2.1,mg/m3
NEZPERCETRIBE_WQX-07301A:20060530:1210:L,5/30/2006,,,46.301389,-116.128889,Chlorophyll a,382,g/m2
1119USBR_WQX-06-A107,1/23/2006,,,43.9231167,-116.4427472,Chlorophyll a,1.1,mg/m3
NEZPERCETRIBE_WQX-02501A:20060424:1245:L,4/24/2006,,,46.35415833,-116.1626944,Chlorophyll a,14,g/m2
1119USBR_WQX-06-A4400,9/5/2006,1,m,44.6888889,-116.0986111,Chlorophyll a,77.8,mg/m3
USACENWS_WQX-ALFLPD:20061108:0237:SR,11/8/2006,,,48.258529,-116.361919,Chlorophyll a,1.958,ug/L
NEZPERCETRIBE_WQX-Five Mile Creek:20060316:1320:L,3/16/2006,,,46.35415833,-116.1626944,Pheophytin a,4,g/m2
1119USBR_WQX-06-A3653,8/9/2006,1,m,44.5043056,-116.0860833,Chlorophyll a,10.3,mg/m3
1119USBR_WQX-06-A676,4/12/2006,,,43.9231167,-116.4427472,Chlorophyll a,1.6,mg/m3
1119USBR_WQX-06-A4402,9/5/2006,0.3,m,44.6777778,-116.0819444,Chlorophyll a,53.4,mg/m3
1119USBR_WQX-06-A5383,10/23/2006,,,43.9231167,-116.4427472,Chlorophyll a,3.3,mg/m3
NEZPERCETRIBE_WQX-03101A:20060516:1105:L,5/16/2006,,,46.27963611,-116.2905278,Chlorophyll a,111,g/m2
1119USBR_WQX-06-A1700,6/7/2006,,,44.6194444,-116.0930556,Chlorophyll a,7,mg/m3
NEZPERCETRIBE_WQX-02501A:20060530:1250:L,5/30/2006,,,46.35415833,-116.1626944,Chlorophyll a,15,g/m2
1119USBR_WQX-06-A5549,11/12/2006,,,44.2430556,-116.9569444,Chlorophyll a,5.8,mg/m3
NEZPERCETRIBE_WQX-Five Mile Creek:20060206:1330:L,2/6/2006,,,46.35415833,-116.1626944,Chlorophyll a,150,g/m2
1119USBR_WQX-06-A5004,10/4/2006,0,m,44.29465,-115.64676,Chlorophyll a,6.2,mg/m3
USACENWS_WQX-ALFLPS:20060812:1026:SR,8/12/2006,,,48.27359,-116.506456,Chlorophyll a,1.424,ug/L
NEZPERCETRIBE_WQX-03101A:20060112:1115:L,1/12/2006,,,46.27963611,-116.2905278,Chlorophyll a,306,g/m2
1119USBR_WQX-06-A1065,5/10/2006,1,m,44.5277778,-116.0541667,Chlorophyll a,8.4,mg/m3
NEZPERCETRIBE_WQX-00527A:20060110:1045:L,1/10/2006,,,46.269375,-116.536825,Chlorophyll a,21,g/m2
NEZPERCETRIBE_WQX-00501A:20060209:1130:L,2/9/2006,,,46.4964,-116.4342222,Chlorophyll a,168,g/m2
USACENWS_WQX-ALFFB:20060610:1006:SR,6/10/2006,,,48.177936,-116.996326,Chlorophyll a,3.204,ug/L
1119USBR_WQX-06-A1698,6/7/2006,1,m,44.6777778,-116.0819444,Chlorophyll a,7.7,mg/m3
1119USBR_WQX-06-A3406,8/1/2006,1,m,43.5416667,-111.7369444,Chlorophyll a,2.9,mg/m3
USACENWS_WQX-ALFLPD:20060217:0231:SR,2/17/2006,,,48.258529,-116.361919,Chlorophyll a,2.5365,ug/L
USACENWS_WQX-ALFLPD:20060610:1006:SR,6/10/2006,,,48.258529,-116.361919,Chlorophyll a,8.188,ug/L
1119USBR_WQX-07-A7622,11/19/2007,,,44.2430556,-116.9569444,Chlorophyll a,10.8,mg/m3
1119USBR_WQX-07-A3866,7/9/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-07-A7213,10/24/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,1.8,mg/m3
NARS_WQX-QWCL:0561:1:070809:P,8/9/2007,,,44.9484358,-116.0893222,Chlorophyll a,0.139,ug/L
1119USBR_WQX-07-A6726,10/3/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,9.5,mg/m3
1119USBR_WQX-07-A6023,9/5/2007,1,m,44.5277778,-116.0541667,Chlorophyll a,15,mg/m3
1119USBR_WQX-07-A3670,7/2/2007,1,m,44.3113333,-115.6688332,Chlorophyll a,1.3,mg/m3
IDEQ_CDAOFFICE_WQX-C1-TUBBS+8/22/07+13.0m,8/22/2007,13,m,47.65,-116.758,"Chlorophyll a, corrected for pheophytin",2.47,ug/L
1119USBR_WQX-07-A1724,5/23/2007,0,m,44.3008333,-115.6638316,Chlorophyll a,1,mg/m3
USACENWS_WQX-ALFLPS:20070406:1121:SR,4/6/2007,,,48.27359,-116.506456,Chlorophyll a,2.67,ug/L
1119USBR_WQX-07-A5069,8/6/2007,,,43.9231167,-116.4427472,Chlorophyll a,3.3,mg/m3
NARS_WQX-QWCL:1521:1:070814:P,8/14/2007,,,42.23317529,-111.8535786,Chlorophyll a,82.512,ug/L
NARS_WQX-QWCL:1930:1:070724:P,7/24/2007,,,44.10051186,-111.4734759,Chlorophyll a,1.482,ug/L
1119USBR_WQX-07-A6953,10/15/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,2.9,mg/m3
1119USBR_WQX-07-A5097,8/7/2007,,,44.2430556,-116.9569444,Chlorophyll a,6.3,mg/m3
1119USBR_WQX-07-A3847,7/3/2007,,,43.9231167,-116.4427472,Chlorophyll a,4.3,mg/m3
1119USBR_WQX-07-A2605,6/11/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,3.5,mg/m3
1119USBR_WQX-07-A6297,9/17/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,3.5,mg/m3
NARS_WQX-QWCL:3329:1:070719:P,7/19/2007,,,48.45741132,-116.824496,Chlorophyll a,3.704,ug/L
1119USBR_WQX-07-A3451,6/27/2007,1,m,43.3138889,-111.2013889,Chlorophyll a,1.4,mg/m3
1119USBR_WQX-07-A521,3/12/2007,,,44.2430556,-116.9569444,Chlorophyll a,4.7,mg/m3
NARS_WQX-QWCL:R10CAPEHO:1:070814:P,8/14/2007,,,44.412769,-115.130707,Chlorophyll a,0.676,ug/L
1119USBR_WQX-07-A3063,6/19/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,2.4,mg/m3
NARS_WQX-QWCL:2497:1:070717:P,7/17/2007,,,48.00821961,-116.9701212,Chlorophyll a,20.914,ug/L
1119USBR_WQX-07-A6513,9/24/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,4.9,mg/m3
1119USBR_WQX-07-A7277,10/29/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,2.2,mg/m3
1119USBR_WQX-07-A2378,6/4/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,2,mg/m3
USACENWS_WQX-ALFLPS:20070910:0243:SR,9/10/2007,,,48.27359,-116.506456,Chlorophyll a,1.335,ug/L
NARS_WQX-QWCL:0277:1:070720:P,7/20/2007,,,42.6781739,-113.4006122,Chlorophyll a,12.928,ug/L
NARS_WQX-QWCL:1989:1:070802:P,8/2/2007,,,42.20289954,-114.8909997,Chlorophyll a,17.12,ug/L
1119USBR_WQX-07-A4836,7/30/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,< 0.5,mg/m3
1119USBR_WQX-07-A3855,7/9/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,2.8,mg/m3
1119USBR_WQX-07-A6519,9/24/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,6.2,mg/m3
1119USBR_WQX-07-A4813,7/30/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,0.9,mg/m3
USACENWS_WQX-ALFLPS:20070604:1129:SR,6/4/2007,,,48.27359,-116.506456,Chlorophyll a,5.607,ug/L
1119USBR_WQX-07-A3080,6/19/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,1.7,mg/m3
NARS_WQX-QWCL:0837:1:070719:P,7/19/2007,,,43.32535916,-113.9237405,Chlorophyll a,55.584,ug/L
1119USBR_WQX-07-A5914,9/4/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,6.7,mg/m3
NARS_WQX-QWCL:2801:1:070801:P,8/1/2007,,,42.08566286,-112.689224,Chlorophyll a,6.816,ug/L
USACENWS_WQX-ALFFB:20070807:1138:SR,8/7/2007,,,48.177936,-116.996326,Chlorophyll a,1.602,ug/L
1119USBR_WQX-07-A1718,5/23/2007,0,m,44.3148333,-115.6593333,Chlorophyll a,1,mg/m3
1119USBR_WQX-07-A3659,7/2/2007,1,m,44.3113333,-115.6688332,Chlorophyll a,1.4,mg/m3
1119USBR_WQX-07-A2536,6/5/2007,,,43.9231167,-116.4427472,Chlorophyll a,1,mg/m3
1119USBR_WQX-07-A7950,12/18/2007,,,42.5219444,-114.0169444,Chlorophyll a,39.3,mg/m3
NARS_WQX-QWCL:0005:2:070822:D,8/22/2007,,,43.92920926,-114.8403862,Chlorophyll a,0.45,ug/L
1119USBR_WQX-07-A5917,9/4/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,4.5,mg/m3
1119USBR_WQX-07-A2395,6/4/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,2.6,mg/m3
USACENWS_WQX-ALFFB:20071102:1146:SR,11/2/2007,,,48.177936,-116.996326,Chlorophyll a,2.314,ug/L
1119USBR_WQX-07-A235,2/5/2007,,,43.9231167,-116.4427472,Chlorophyll a,2,mg/m3
1119USBR_WQX-07-A3448,6/27/2007,1,m,43.3294444,-111.2047222,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-07-A3442,6/27/2007,1,m,43.2013889,-111.0930556,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-07-A5061,8/6/2007,1,m,44.6888889,-116.0986111,Chlorophyll a,34.7,mg/m3
NARS_WQX-QWCL:3313:1:070816:P,8/16/2007,,,42.12319331,-111.8362486,Chlorophyll a,7.728,ug/L
1119USBR_WQX-07-A4204,7/16/2007,1,m,44.3113333,-115.6688332,Chlorophyll a,1.4,mg/m3
1119USBR_WQX-07-A7954,12/19/2007,,,44.2430556,-116.9569444,Chlorophyll a,9.7,mg/m3
1119USBR_WQX-07-A2387,6/4/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,2.1,mg/m3
1119USBR_WQX-07-A5272,8/13/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,3.4,mg/m3
1119USBR_WQX-07-A2381,6/4/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,1.9,mg/m3
1119USBR_WQX-07-A7601,11/14/2007,,,43.9231167,-116.4427472,Chlorophyll a,2.7,mg/m3
1119USBR_WQX-07-A6848,10/9/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,5.3,mg/m3
NARS_WQX-QWCL:1281:1:070718:P,7/18/2007,,,48.13500634,-116.1556177,Chlorophyll a,1.189,ug/L
1119USBR_WQX-07-A2631,6/11/2007,,,44.3268332,-115.6643333,Chlorophyll a,3.2,mg/m3
1119USBR_WQX-07-A1504,5/15/2007,,,44.2430556,-116.9569444,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-07-A3644,7/2/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-07-A7275,10/29/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,2.8,mg/m3
1119USBR_WQX-07-A6020,9/5/2007,1,m,44.6986111,-116.1055556,Chlorophyll a,34,mg/m3
1119USBR_WQX-07-A2384,6/4/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,2.7,mg/m3
1119USBR_WQX-07-A4201,7/16/2007,1,m,44.2936666,-115.6554983,Chlorophyll a,1.6,mg/m3
1119USBR_WQX-07-A2591,6/5/2007,,,44.2430556,-116.9569444,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-07-A236,2/6/2007,,,44.2430556,-116.9569444,Chlorophyll a,7.1,mg/m3
1119USBR_WQX-07-A2614,6/11/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,3.8,mg/m3
1119USBR_WQX-07-A121,1/22/2007,,,44.2430556,-116.9569444,Chlorophyll a,1.7,mg/m3
NARS_WQX-QWCL:2305:1:070716:P,7/16/2007,,,48.18443003,-116.5279847,Chlorophyll a,6.537,ug/L
1119USBR_WQX-07-A3656,7/2/2007,1,m,44.2936666,-115.6554983,Chlorophyll a,1.4,mg/m3
1119USBR_WQX-07-A5055,8/6/2007,1,m,44.6986111,-116.1055556,Chlorophyll a,29.1,mg/m3
USACENWS_WQX-ALFLPD:20070406:1121:SR,4/6/2007,,,48.258529,-116.361919,Chlorophyll a,,
1119USBR_WQX-07-A5275,8/13/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,2.6,mg/m3
1119USBR_WQX-07-A1721,5/23/2007,0,m,44.3268332,-115.6643333,Chlorophyll a,1,mg/m3
IDEQ_CDAOFFICE_WQX-C4-UNIV+9/17/07+11m,9/17/2007,11,m,47.515,-116.835,"Chlorophyll a, corrected for pheophytin",1.81,ug/L
1119USBR_WQX-07-A2063,5/29/2007,,,44.2936666,-115.6554983,Chlorophyll a,0.6,mg/m3
NARS_WQX-QWCL:0597:1:070709:P,7/9/2007,,,43.54705816,-116.6654946,Chlorophyll a,7.8,ug/L
1119USBR_WQX-07-A6021,9/5/2007,1,m,44.6194444,-116.0930556,Chlorophyll a,17.4,mg/m3
1119USBR_WQX-07-A7272,10/29/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,2.2,mg/m3
1119USBR_WQX-07-A2620,6/11/2007,1,m,44.3113333,-115.6688332,Chlorophyll a,3.2,mg/m3
1119USBR_WQX-07-A2046,5/29/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,1.3,mg/m3
USACENWS_WQX-ALFLPS:20070719:1046:SR,7/19/2007,,,48.27359,-116.506456,Chlorophyll a,3.204,ug/L
1119USBR_WQX-07-A6095,9/10/2007,,,44.2991649,-115.6524983,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-07-A7224,10/24/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,2.1,mg/m3
1119USBR_WQX-07-A6303,9/17/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,4.2,mg/m3
1119USBR_WQX-07-A5507,8/20/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-07-A7951,12/18/2007,,,42.5219444,-114.0169444,Chlorophyll a,42.7,mg/m3
IDEQ_CDAOFFICE_WQX-C1-TUBBS+8/18/07+17.5m,9/18/2007,17.5,m,47.65,-116.758,"Chlorophyll a, corrected for pheophytin",1.75,ug/L
1119USBR_WQX-07-A4819,7/30/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,0.7,mg/m3
1119USBR_WQX-07-A7216,10/24/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,2.8,mg/m3
1119USBR_WQX-07-A4189,7/16/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,1.4,mg/m3
1119USBR_WQX-07-A4828,7/30/2007,1,m,44.2969999,-115.6711666,Chlorophyll a,0.7,mg/m3
1119USBR_WQX-07-A6516,9/24/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,4.3,mg/m3
1119USBR_WQX-07-A7139,10/22/2007,,,44.2430556,-116.9569444,Chlorophyll a,4.4,mg/m3
1119USBR_WQX-07-A1594,5/16/2007,0,m,44.3008333,-115.6638316,Chlorophyll a,< 0.5,mg/m3
1119USBR_WQX-07-A3647,7/2/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,1.6,mg/m3
NARS_WQX-QWCL:3121:1:070807:P,8/7/2007,,,44.96452667,-116.4623588,Chlorophyll a,14.64,ug/L
1119USBR_WQX-07-A2052,5/29/2007,1,m,44.3113333,-115.6688332,Chlorophyll a,1,mg/m3
NARS_WQX-QWCL:1793:1:070723:P,7/23/2007,,,47.52073005,-116.5643475,Chlorophyll a,5.448,ug/L
1119USBR_WQX-07-A2040,5/29/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-07-A6082,9/10/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,3.4,mg/m3
1119USBR_WQX-07-A2043,5/29/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-07-A4192,7/16/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-07-A6087,9/10/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,2.4,mg/m3
1119USBR_WQX-07-A1324,5/10/2007,,,44.2991649,-115.6524983,Chlorophyll a,0.7,mg/m3
1119USBR_WQX-07-A3592,6/28/2007,1,m,44.42,-111.4436111,Chlorophyll a,8.2,mg/m3
1119USBR_WQX-07-A5516,8/20/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,2.4,mg/m3
1119USBR_WQX-07-A4664,7/25/2007,0,m,44.3148333,-115.6593333,Chlorophyll a,0.8,mg/m3
1119USBR_WQX-07-A6720,10/3/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,9.8,mg/m3
IDEQ_CDAOFFICE_WQX-C1-TUBBS+9/18/07+PZ,9/18/2007,,,47.65,-116.758,"Chlorophyll a, corrected for pheophytin",1.26,ug/L
NARS_WQX-QWCL:R10YELLOW:1:070815:P,8/15/2007,,,44.000621,-114.875721,Chlorophyll a,0.378,ug/L
NARS_WQX-QWCL:0650:1:070725:P,7/25/2007,,,44.64209925,-111.3963618,Chlorophyll a,6.896,ug/L
1119USBR_WQX-07-A3628,6/29/2007,1,m,42.6736111,-113.5625,Chlorophyll a,5.5,mg/m3
1119USBR_WQX-07-A4673,7/25/2007,0,m,44.2991649,-115.6524983,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-07-A5928,9/4/2007,,,44.3268332,-115.6643333,Chlorophyll a,6,mg/m3
IDEQ_CDAOFFICE_WQX-C1-TUBBS+8/22/07+PZ,8/22/2007,,,47.65,-116.758,"Chlorophyll a, corrected for pheophytin",1.77,ug/L
1119USBR_WQX-07-A1727,5/23/2007,0,m,44.2991649,-115.6524983,Chlorophyll a,1.1,mg/m3
IDEQ_CDAOFFICE_WQX-C1-TUBBS+9/18/07+PZ R,9/18/2007,,,47.65,-116.758,"Chlorophyll a, corrected for pheophytin",1.42,ug/L
1119USBR_WQX-07-A3623,6/29/2007,1,m,42.7813889,-112.875,Chlorophyll a,8,mg/m3
1119USBR_WQX-07-A5911,9/4/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,4,mg/m3
1119USBR_WQX-07-A3626,6/29/2007,1,m,42.6708333,-113.4833333,Chlorophyll a,10.2,mg/m3
1119USBR_WQX-07-A3066,6/19/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,2,mg/m3
1119USBR_WQX-07-A2049,5/29/2007,1,m,44.2936666,-115.6554983,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-07-A3594,6/28/2007,1,m,44.3788889,-111.3966667,Chlorophyll a,2.6,mg/m3
NARS_WQX-QWCL:0085:2:070820:P,8/20/2007,,,43.46045448,-116.1414317,Chlorophyll a,45.2,ug/L
1119USBR_WQX-07-A1471,5/14/2007,,,43.9231167,-116.4427472,Chlorophyll a,1.8,mg/m3
1119USBR_WQX-07-A3072,6/19/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-07-A4207,7/16/2007,1,m,44.2969999,-115.6711666,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-07-A4670,7/25/2007,0,m,44.3008333,-115.6638316,Chlorophyll a,1,mg/m3
1119USBR_WQX-07-A3849,7/9/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,1.9,mg/m3
NARS_WQX-QWCL:2005:1:070712:P,7/12/2007,,,42.29737384,-116.1124743,Chlorophyll a,194.4,ug/L
1119USBR_WQX-07-A5920,9/4/2007,1,m,44.2991649,-115.6524983,Chlorophyll a,4.6,mg/m3
IDEQ_CDAOFFICE_WQX-C4-UNIV+8/21/07+PZ,8/21/2007,,,47.515,-116.835,"Chlorophyll a, corrected for pheophytin",2.72,ug/L
1119USBR_WQX-07-A5524,8/20/2007,1,m,44.3008333,-115.6638316,Chlorophyll a,2.6,mg/m3
1119USBR_WQX-07-A3848,7/5/2007,,,44.2430556,-116.9569444,Chlorophyll a,17.3,mg/m3
1119USBR_WQX-07-A2608,6/11/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,2.9,mg/m3
1119USBR_WQX-07-A7949,12/18/2007,,,42.6513316,-113.5688332,Chlorophyll a,6.5,mg/m3
1119USBR_WQX-07-A6723,10/3/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,6.3,mg/m3
1119USBR_WQX-07-A6950,10/15/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,6.5,mg/m3
1119USBR_WQX-07-A5759,8/27/2007,1,m,44.3268332,-115.6643333,Chlorophyll a,1,mg/m3
1119USBR_WQX-07-A5063,8/6/2007,1,m,44.6777778,-116.0819444,Chlorophyll a,53.7,mg/m3
1119USBR_WQX-07-A463,3/5/2007,,,43.9231167,-116.4427472,Chlorophyll a,1.6,mg/m3
1119USBR_WQX-07-A6842,10/9/2007,1,m,44.3148333,-115.6593333,Chlorophyll a,4.9,mg/m3
1119USBR_WQX-07-A6633,10/1/2007,,,43.9231167,-116.4427472,Chlorophyll a,11.1,mg/m3
1119USBR_WQX-07-A2055,5/29/2007,1,m,44.2969999,-115.6711666,Chlorophyll a,1,mg/m3
